ts,value
2018-02-01 03:27:52.694,22.5
2018-02-01 03:28:52.690,22.5
2018-02-01 03:38:22.694,22.5
2018-02-01 03:39:22.696,22.5
2018-02-01 10:23:22.690,22.5
2018-02-01 19:50:22.694,21.9
2018-02-02 01:31:22.691,22.5
2018-02-02 02:16:52.698,21.3
2018-02-02 02:34:22.698,23.7
2018-02-02 10:35:52.702,23.1
2018-02-03 00:29:22.694,21.9
2018-02-03 09:48:22.694,23.1
2018-02-04 00:41:22.692,21.9
2018-02-04 09:10:22.704,22.5
2018-02-04 11:17:22.694,23.1
2018-02-04 19:59:22.690,21.9
2018-02-05 03:23:52.705,22.5
2018-02-05 04:55:52.694,23.1
2018-02-05 05:10:52.701,23.7
2018-02-05 10:11:52.694,23.1
2018-02-05 19:44:52.694,21.9
2018-02-06 00:08:22.704,22.5
2018-02-06 11:42:22.695,23.7
2018-02-06 19:50:22.694,21.9
2018-02-07 11:34:22.695,22.5
2018-02-08 01:24:22.690,21.9
2018-02-08 11:21:52.690,23.1
2018-02-09 00:59:22.696,21.9
2018-02-10 05:24:52.695,23.1
2018-02-10 05:28:52.700,23.1
2018-02-10 11:36:52.694,23.1
2018-02-11 08:32:52.690,21.9
2018-02-11 10:49:52.690,23.1
2018-02-12 07:50:22.692,21.9
2018-02-12 11:53:22.695,22.5
2018-02-12 13:09:22.695,23.7
2018-02-12 20:31:52.695,21.9
2018-02-13 10:52:52.693,22.5
2018-02-14 00:12:22.692,21.9
2018-02-15 09:36:53.695,22.5
2018-02-15 13:43:53.690,23.1
2018-02-16 08:42:23.697,21.9
2018-02-16 08:43:23.698,21.3
2018-02-16 11:53:23.698,21.3
2018-02-16 12:05:53.692,23.1
2018-02-17 02:05:23.695,21.9
2018-02-17 12:52:53.697,23.1
2018-02-18 01:39:53.690,21.9
2018-02-18 05:58:23.698,21.3
2018-02-18 13:24:23.691,22.5
2018-02-19 04:13:23.694,21.9
2018-02-19 12:52:53.698,22.5
2018-02-22 08:07:23.690,21.9
2018-02-22 14:29:23.694,22.5
2018-02-23 06:34:23.697,21.9
2018-02-23 06:35:23.697,21.9
2018-02-23 06:56:23.694,21.9
2018-02-23 10:35:23.699,22.5
2018-02-23 16:01:23.696,23.1
2018-02-24 04:08:23.694,21.9
2018-02-24 15:45:23.698,22.5
2018-02-25 03:30:53.690,21.9
2018-02-25 14:52:53.690,23.1
2018-02-25 18:11:23.694,21.9
2018-02-26 10:34:53.694,22.5
2018-02-26 14:13:23.703,23.1
2018-02-27 04:57:53.702,21.9
2018-02-27 15:33:23.690,23.1
2018-02-28 04:21:23.700,21.9
2018-02-28 15:03:23.690,23.1
2018-02-28 21:25:53.690,21.9
2018-02-28 21:26:53.695,21.9
2018-03-01 03:07:23.695,21.9
2018-03-01 14:09:23.694,21.3
2018-03-01 14:33:53.691,22.5
2018-03-01 14:34:53.690,22.5
2018-03-01 15:46:23.698,22.5
2018-03-01 22:58:23.698,21.9
2018-03-02 09:35:53.690,22.5
2018-03-02 15:07:23.695,23.1
2018-03-03 02:08:23.694,21.9
2018-03-03 15:13:53.697,23.1
2018-03-05 01:58:23.690,21.9
2018-03-05 01:59:53.690,21.9
2018-03-05 05:42:53.690,21.9
2018-03-05 14:07:23.694,23.1
